id,amount_tsh,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
51877,0,Twe,2191,TWE,34.4865356,-9.57139052,none,0,Lake Nyasa,Mjimwema,Iringa,11,4,Njombe,Matola,465,True,VWC,Lufumb,False,1992,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
54029,0,Government Of Tanzania,216,DWE,38.77771955,-5.06046397,Mkole A,0,Pangani,Mkole A,Tanga,4,3,Muheza,Misozwe,1,True,VWC,Mabula mountains spr,False,1999,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe,others
55666,500,Norad,956,RWE,29.67538958,-4.77195007,Kwa Bizuili,0,Lake Tanganyika,Bwelu B,Kigoma,16,3,Kigoma Rural,Kagongo,100,True,VWC,Mkongoro One,True,1985,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
53243,0,Ministry Of Water,1196,Hesawa,33.90346117,-1.44814746,Misheni,0,Lake Victoria,Isamo,Mara,20,6,Rorya,Komuge,360,False,VWC,Mradi wa maji Komuge,False,1978,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,lake,river/lake,surface,communal standpipe multiple,communal standpipe,others
32993,0,Rundu Man,1507,Rundu man,34.63869212,-5.04749115,Peter Njohu,0,Internal,Laini,Singida,13,2,Singida Rural,Ihanja,200,True,VWC,,True,2003,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,others
58805,4000,Government Of Tanzania,218,Tanzania Government,38.82383398,-5.17721055,Barabarani,0,Pangani,Kuvukareli,Tanga,4,3,Muheza,Lusanga,150,True,VWC,Kwemkuna,False,2005,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,others
56186,0,Fini Water,7,Fini water,40.18947939,-10.41409945,Msikitini,0,Ruvuma / Southern Coast,Kitama,Mtwara,99,1,Mtwara Rural,Ziwani,400,True,,,True,1971,other,other,other,vwc,user-group,unknown,unknown,milky,milky,enough,enough,shallow well,shallow well,groundwater,other,other,others
58975,500,Norad,1016,RWE,29.74254718,-4.73149847,Kwa Wilson,0,Lake Tanganyika,Sumpa,Kigoma,16,3,Kigoma Rural,Bitale,143,True,VWC,Mkongoro One,True,1982,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
51442,0,Floresta,1327,FLORESTA,37.88382932,-4.32319939,Tae Secondary,0,Pangani,Heikondi,Kilimanjaro,3,3,Same,Suji,420,True,Water authority,,True,2011,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional needs repair
6400,300,Dhv,312,DWE,36.01444615,-9.08571232,Mtende,0,Rufiji,Ihowanja Kati,Morogoro,5,4,Ulanga,Kilosa Mpepo,400,True,,,True,1996,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,others
49028,0,World Bank,0,MA,37.21646328,-6.52208881,Kwa Kijumige,0,Wami / Ruvu,Msowero B,Morogoro,5,1,Kilosa,Msowero,232,True,VWC,Ms,True,2005,submersible,submersible,submersible,vwc,user-group,never pay,never pay,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional needs repair
8648,0,Ics,0,ICS,34.14796557,-3.23480975,Mwakipugila Primary Tank,0,Internal,Mwakipugila,Shinyanga,17,6,Meatu,Lubiga,0,True,Parastatal,None,True,0,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe multiple,communal standpipe,functional needs repair
22976,0,Sipdo,0,SIPDO,36.66380035,-6.41772567,Kwa Katamwa,0,Wami / Ruvu,Mangwe,Dodoma,1,0,Mpwapwa,Matomondo,0,True,VWC,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,others
6352,0,Jaica,0,Jaica,33.27963629,-2.71683661,Bujingwa,0,Lake Victoria,Bujingwa,Mwanza,19,4,Kwimba,Ngulla,0,True,VWC,,True,0,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,others
31178,0,Government Of Tanzania,0,Government,33.6052174,-8.52959414,Zahanati,0,Rufiji,Mwanjelwa,Mbeya,12,1,Chunya,Chalangwa,0,True,VWC,,True,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional needs repair
30207,0,,960,,35.92086747,-3.63357854,Bwawani 1,0,Internal,Oltukay,Arusha,2,1,Monduli,Esilalei,1,False,VWC,,,2000,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional needs repair
20279,1000,De,1916,DWR,31.35419274,-7.7480886,Baba Anje,0,Lake Rukwa,Namitomola,Rukwa,15,3,Nkasi,Kipande,800,True,VWC,,False,2006,gravity,gravity,gravity,vwc,user-group,pay annually,annually,unknown,unknown,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
8633,500,Government Of Tanzania,991,DWE,30.39148972,-5.10506992,Kwa Lugai,0,Lake Tanganyika,Mnazi Mmoja,Kigoma,16,3,Kigoma Rural,Uvinza,150,False,VWC,Nyanza water project,True,1997,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
4344,50,Af,1240,AF,36.8355336,-6.10052162,Kwa Magawa,0,Wami / Ruvu,Shuleni,Morogoro,5,1,Kilosa,Rubeho,180,True,VWC,Ma,True,2006,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,others
71699,0,Dwssp,0,DWE,0,-2E-08,Magunano,0,Lake Victoria,Mwababuli,Shinyanga,17,1,Bariadi,Mwadobana,0,True,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,salty abandoned,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
39521,0,Village Community,0,DED,31.75950266,-2.91801422,Musasa A,0,Lake Victoria,Musasa A,Kagera,18,8,Chato,Makurugusi,0,True,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,others
40179,200,Dhv,420,DWE,36.69364141,-8.82848675,Kwamadeka,0,Rufiji,Ruaha,Morogoro,5,4,Ulanga,Ruaha,100,False,,,True,1996,swn 80,swn 80,handpump,unknown,unknown,pay monthly,monthly,unknown,unknown,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,others
31342,2000,Danida,962,DWE,35.41376522,-10.58402179,Kwa Andrea,0,Ruvuma / Southern Coast,Raha Leo B,Ruvuma,10,2,Songea Rural,Maposeni,0,True,VWC,,True,2000,india mark ii,india mark ii,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,others
53951,0,Tanza,356,DWE,37.89024989,-6.85578508,Kwa Matangila,0,Wami / Ruvu,Ziwajanze,Morogoro,5,2,Morogoro Rural,Kiroka,250,True,VWC,Kiro,True,1972,gravity,gravity,gravity,vwc,user-group,never pay,never pay,unknown,unknown,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,others
17500,0,Jaica,1407,Government,34.80316401,-10.53361371,Kwa Mzee Johni,0,Lake Nyasa,Sinai,Ruvuma,10,3,Mbinga,Ndogosi,80,,VWC,Government,True,2012,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,others
18048,0,,0,,33.85800692,-9.39875196,Kiloba,0,Lake Nyasa,Kiloba,Mbeya,12,4,Rungwe,Kisegese,0,True,Water authority,K,,0,gravity,gravity,gravity,water authority,commercial,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
25770,500,Danida,1786,DWE,34.55377191,-9.15665535,Kwa Yoram Mlowe,0,Rufiji,Kalenga,Iringa,11,4,Njombe,Imalinyi,75,True,WUA,imalinyi water supply schem,True,1993,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,others
9680,0,World Vision,0,World vision,33.79330566,-3.33353587,Masanwa Primary School,0,Internal,Masanwa,Shinyanga,17,2,Maswa,Busilili,0,True,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
52498,20000,Oxfam,1537,DWE,36.69444481,-3.33340399,Kwa Kawanala,0,Pangani,Oltroto,Arusha,2,2,Arusha Rural,Oltroto,300,True,VWC,Nabaiye pipe line,True,1995,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,others
66699,0,Government Of Tanzania,1112,Government,37.60222734,-3.32378007,Kwa Masue,0,Pangani,Mawanda,Kilimanjaro,3,4,Moshi Rural,Mwika Kusini,1,True,WUA,Mtiro pipeline,True,1970,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
64565,0,Amref,37,AMREF,39.10537975,-7.31590158,Kwa Mpugila,0,Rufiji,Nyambunza,Pwani,60,43,Mkuranga,Kimanzichana,350,True,VWC,,False,2009,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,milky,milky,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
22034,500,Unicef,1409,DWE,34.67669005,-8.83734118,Kwa Rejina Myavirwa,0,Rufiji,Mtendereje,Iringa,11,4,Njombe,Wanging'ombe,75,True,WUA,wanging'ombe supply scheme,True,1978,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
17443,50,Ruthe,1452,Ruthe,35.62217358,-7.69559935,none,0,Rufiji,Luganga,Iringa,11,1,Iringa Rural,Kiwere,1,True,VWC,Kiwele,True,2000,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
32166,5000,Government Of Tanzania,1572,DWE,29.81558364,-4.40057858,Kibenga,0,Lake Tanganyika,Ruvumu,Kigoma,16,2,Kasulu,Muhinda,750,True,Water authority,,False,1996,gravity,gravity,gravity,vwc,user-group,other,other,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring,others
15337,0,Tardo,1774,Tardo,38.30982736,-4.6307362,Kwa Mzee Ramadhani Hinda,8,Pangani,Mawawai B,Tanga,4,1,Lushoto,Malindi,1,True,VWC,Kiboelo forest,True,1985,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
651,0,Government Of Tanzania,1531,Government,34.89879097,-11.06953961,Kwa Mzee Agatani,0,Ruvuma / Southern Coast,Kikwero,Ruvuma,10,3,Mbinga,Nyoni,68,,VWC,Government,True,2004,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
9825,0,Rwssp,0,DWE,0,-2E-08,Zemazema,0,Lake Victoria,Kiyunguyungu,Shinyanga,17,1,Bariadi,Chinamili,0,False,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
22281,0,Roman Catholic,2267,Roman Catholic,34.40576204,-9.29284656,Lusakali,0,Lake Nyasa,Lupema,Iringa,11,4,Njombe,Igosi,35,True,VWC,Moronga,True,1996,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
6871,8000,Lga,919,DWE,31.36630606,-7.31951265,Kwa Deus Mwiga,0,Lake Rukwa,Mamba A,Rukwa,15,1,Mpanda,Mamba,200,True,VWC,Kalambwe RC Mission,True,2009,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
32424,100,Norad,1085,RWE,29.71268686,-4.68834967,Shule Ya Msingi Mkongoro,0,Lake Tanganyika,Nyamweha Chini,Kigoma,16,3,Kigoma Rural,Bitale,558,True,Parastatal,Mkongoro One,True,1980,gravity,gravity,gravity,parastatal,parastatal,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
33502,0,Hesawa,0,HESAWA,33.00721236,-2.92253869,Kwa Indi,0,Lake Victoria,Nyanghuluku,Mwanza,19,7,Missungwi,Kasololo,0,True,VWC,,True,0,swn 80,swn 80,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
49474,0,Rwssp,0,RWSSP,33.3114858,-3.81281128,Kwa Busalama,0,Internal,Mihogoni,Shinyanga,17,3,Shinyanga Rural,Samuye,0,True,VWC,,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
53142,0,Adp/w,0,Gove,35.49073563,-5.79508174,Mradin,0,Internal,Bomban,Dodoma,1,6,Bahi,Lamaiti,0,True,VWC,Lama,True,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,others
51920,1000,World Vision,1516,World Vision,37.9126488,-4.15336017,Kwa Shauri,0,Pangani,Chambishi,Kilimanjaro,3,3,Same,Mshewa,50,True,Water authority,Tutu,True,1995,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
19738,200,Dhv,310,DWE,36.6769359,-8.40921352,Igota Shuleni,0,Rufiji,Igota,Morogoro,5,4,Ulanga,Lupiro,800,True,,,True,1995,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
22249,200,St,658,St,36.79597646,-7.19444607,Chekechea,0,Wami / Ruvu,Madizini Kati,Morogoro,5,1,Kilosa,Kisanga,250,True,VWC,Ki,True,2007,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,others
72675,50,,1067,,36.10009333,-3.54888195,Polisi,0,Internal,Makuyuni,Arusha,2,1,Monduli,Makuyuni,1,False,WUA,M,,2000,submersible,submersible,submersible,wua,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional needs repair
35985,0,World Vision,0,World vision,33.87891675,-3.16130687,Ndevile Mgashi,0,Lake Victoria,Kabale,Shinyanga,17,2,Maswa,Sukuma,0,True,Water authority,Maswa water supply program,False,0,gravity,gravity,gravity,private operator,commercial,pay monthly,monthly,soft,good,enough,enough,dam,dam,surface,communal standpipe,communal standpipe,functional needs repair
24502,0,World Vision,0,World vision,34.0231122,-3.53797016,Shinyanga Primary School,0,Internal,Mwambuluki,Shinyanga,17,2,Maswa,Dakama,0,True,WUG,,False,0,gravity,gravity,gravity,wug,user-group,other,other,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional needs repair
12713,0,Kkkt,0,KKKT,32.86774648,-9.03252919,Mbelwe 2,0,Lake Rukwa,Iganduka Kati,Mbeya,12,6,Mbozi,Msia,0,True,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,others
63810,1200,Shipo,1776,SHIPO,34.80388395,-9.65465492,none,0,Lake Nyasa,Igangitakula,Iringa,11,4,Njombe,Luponde,15,True,WUA,Luhong,False,2005,gravity,gravity,gravity,wua,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
55101,0,Dwsp,0,DWSP,33.19551038,-3.86032546,Kwa Kitindi,0,Internal,Shabayanda,Shinyanga,17,3,Shinyanga Rural,Tinde,0,True,WUG,,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,others
42671,250,Oxfam,1386,OXFAM,30.09969604,-4.36155927,Kwa Kayambo,0,Lake Tanganyika,Kasumo,Kigoma,16,2,Kasulu,Munyegera,600,True,Water authority,Mtobo,True,1996,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
33345,10,Germany Republi,1180,CES,37.19687312,-3.26158529,Area 17 Namba 21,0,Pangani,Shiafiha,Kilimanjaro,3,5,Hai,Masama Mashariki,50,True,Water Board,Losaa-Kia water supply,True,1999,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
33510,0,Government Of Tanzania,-17,DWE,39.45638063,-8.84526079,Pump House 2,0,Ruvuma / Southern Coast,Mpara,Lindi,80,13,Kilwa,Masoko,1,,,,True,1984,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,others
66684,2000,Rudep,1196,Distri,31.98360222,-6.69689475,Kwa Mwana Kaegele,0,Lake Rukwa,Songambele,Rukwa,15,1,Mpanda,Utende,80,True,VWC,,True,1988,india mark ii,india mark ii,handpump,vwc,user-group,pay annually,annually,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,others
44615,250,Kadp,1256,KADP,30.06060969,-4.68852608,Kwa Stephano,0,Lake Tanganyika,Mwenge,Kigoma,16,2,Kasulu,Muzye,950,True,Water authority,Lundugu,True,2002,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
36723,0,Tasaf,0,DWE,31.7908515,-1.41895168,Shule Ya Msingi Kalamagi,0,Lake Victoria,Maruku,Kagera,18,2,Bukoba Rural,Maruku,0,True,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional needs repair
62366,100,0,76,0,39.1180237,-6.89386965,Safari,0,Wami / Ruvu,Mtaa Wa Kichangani,Dar es Salaam,7,2,Ilala,Pugu,100,,Private operator,,False,2010,submersible,submersible,submersible,private operator,commercial,pay per bucket,per bucket,salty abandoned,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,others
62216,0,Gtz,1327,Kiliwater,37.62404836,-3.22763596,Kwa Vurumensi Mremi,0,Pangani,Kibosou,Kilimanjaro,3,1,Rombo,Keni  Alleni,1,True,Company,Kijijini water supply,True,2008,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
72895,6,Ces (gmbh),1186,DWE,37.4815958,-3.33920678,Kwa Marry Matemu,0,Pangani,Msufini,Kilimanjaro,3,4,Moshi Rural,Kurua Vunjo Mashariki,20,True,Water Board,Kirua kahe gravity water supply trust,True,2008,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
